orf_name,gene,chr,cat,start,stop,strand,classification,length,manually_curated,promoter_start,promoter_end,gene_body_start,gene_body_end,left_end,right_end,park_TSS,park_PAS,TSS,PAS
YOR154W,SLP1,15,gene,624729,626492,+,Uncharacterized,1763,False,624380.0,624680.0,624680.0,625180.0,624680,626662.0,624680.0,626662.0,624680.0,626662.0
YOR155C,ISN1,15,gene,626628,627980,-,Verified,1352,False,628013.0,628313.0,627513.0,628013.0,626573,628013.0,628013.0,626573.0,628013.0,626573.0
YOR156C,NFI1,15,gene,628360,630540,-,Verified,2180,False,630642.0,630942.0,630142.0,630642.0,628108,630642.0,630642.0,628108.0,630642.0,628108.0
YOR157C,PUP1,15,gene,630966,631751,-,Verified,785,False,631789.0,632089.0,631289.0,631789.0,630915,631789.0,631789.0,630915.0,631789.0,630915.0
YOR158W,PET123,15,gene,632164,633120,+,Verified,956,False,631844.0,632144.0,632144.0,632644.0,632144,633271.0,632144.0,633271.0,632144.0,633271.0
YOR159C,SME1,15,gene,633282,633566,-,Verified,284,False,633611.0,633911.0,633111.0,633611.0,633095,633611.0,633611.0,633095.0,633611.0,633095.0
YOR160W,MTR10,15,gene,633839,636757,+,Verified,2918,False,633498.0,633798.0,633798.0,634298.0,633798,636842.0,633798.0,636842.0,633798.0,636842.0
YOR161C,PNS1,15,gene,636939,638558,-,Verified,1619,False,638706.0,639006.0,638206.0,638706.0,636843,638706.0,638706.0,636843.0,638706.0,636843.0
YOR161C-C,YOR161C-C,15,gene,639121,639267,-,Uncharacterized,146,,639267.0,639567.0,638767.0,639267.0,639121,639267.0,,,639267.0,639121.0
YOR162C,YRR1,15,gene,639560,641992,-,Verified,2432,False,642172.0,642472.0,641672.0,642172.0,639413,642172.0,642172.0,639413.0,642172.0,639413.0
YOR163W,DDP1,15,gene,642741,643307,+,Verified,566,False,642405.0,642705.0,642705.0,643205.0,642705,643381.0,642705.0,643381.0,642705.0,643381.0
YOR164C,GET4,15,gene,643394,644332,-,Verified,938,False,644353.0,644653.0,643853.0,644353.0,643239,644353.0,644353.0,643239.0,644353.0,643239.0
YOR165W,SEY1,15,gene,644566,646896,+,Verified,2330,False,644225.0,644525.0,644525.0,645025.0,644525,647064.0,644525.0,647064.0,644525.0,647064.0
YOR166C,SWT1,15,gene,647126,648502,-,Verified,1376,False,648541.0,648841.0,648041.0,648541.0,646954,648541.0,648541.0,646954.0,648541.0,646954.0
YOR167C,RPS28A,15,gene,648804,649007,-,Verified,203,False,649020.0,649320.0,648520.0,649020.0,648674,649020.0,649020.0,648674.0,649020.0,648674.0
YOR168W,GLN4,15,gene,649303,651732,+,Verified,2429,False,648976.0,649276.0,649276.0,649776.0,649276,651811.0,649276.0,651811.0,649276.0,651811.0
YOR171C,LCB4,15,gene,652010,653884,-,Verified,1874,False,653978.0,654278.0,653478.0,653978.0,651795,653978.0,653978.0,651795.0,653978.0,651795.0
YOR172W,YRM1,15,gene,654210,656570,+,Verified,2360,False,653867.0,654167.0,654167.0,654667.0,654167,656745.0,654167.0,656745.0,654167.0,656745.0
YOR173W,DCS2,15,gene,657264,658325,+,Verified,1061,,656964.0,657264.0,657264.0,657764.0,657264,658325.0,,,657264.0,658325.0
YOR174W,MED4,15,gene,658747,659601,+,Verified,854,False,658329.0,658629.0,658629.0,659129.0,658629,659727.0,658629.0,659727.0,658629.0,659727.0
YOR175C,ALE1,15,gene,659815,661674,-,Verified,1859,False,661770.0,662070.0,661270.0,661770.0,659654,661770.0,661770.0,659654.0,661770.0,659654.0
YOR176W,HEM15,15,gene,662401,663582,+,Verified,1181,False,661991.0,662291.0,662291.0,662791.0,662291,663715.0,662291.0,663715.0,662291.0,663715.0
YOR177C,MPC54,15,gene,665785,667179,-,Verified,1394,False,667233.0,667533.0,666733.0,667233.0,665629,667233.0,667233.0,665629.0,667233.0,665629.0
YOR178C,GAC1,15,gene,667860,670241,-,Verified,2381,False,670651.0,670951.0,670151.0,670651.0,667522,670651.0,670651.0,667522.0,670651.0,667522.0
YOR179C,SYC1,15,gene,671845,672411,-,Verified,566,False,672436.0,672736.0,671936.0,672436.0,671576,672436.0,672436.0,671576.0,672436.0,671576.0
YOR180C,DCI1,15,gene,674352,675167,-,Verified,815,,675167.0,675467.0,674667.0,675167.0,674352,675167.0,,,675167.0,674352.0
YOR181W,LAS17,15,gene,675939,677840,+,Verified,1901,False,675575.0,675875.0,675875.0,676375.0,675875,677971.0,675875.0,677971.0,675875.0,677971.0
YOR182C,RPS30B,15,gene,678191,678793,-,Verified,602,False,678850.0,679150.0,678350.0,678850.0,678108,678850.0,678850.0,678108.0,678850.0,678108.0
YOR183W,FYV12,15,gene,678872,679261,+,Uncharacterized,389,False,678551.0,678851.0,678851.0,679351.0,678851,679261.0,678851.0,,678851.0,679261.0
YOR184W,SER1,15,gene,679357,680544,+,Verified,1187,False,679008.0,679308.0,679308.0,679808.0,679308,680661.0,679308.0,680661.0,679308.0,680661.0
YOR185C,GSP2,15,gene,681444,682106,-,Verified,662,False,682165.0,682465.0,681665.0,682165.0,681379,682165.0,682165.0,681379.0,682165.0,681379.0
YOR186W,YOR186W,15,gene,683111,683545,+,Uncharacterized,434,,682811.0,683111.0,683111.0,683611.0,683111,683545.0,,,683111.0,683545.0
YOR187W,TUF1,15,gene,684030,685343,+,Verified,1313,False,683647.0,683947.0,683947.0,684447.0,683947,685464.0,683947.0,685464.0,683947.0,685464.0
YOR188W,MSB1,15,gene,685767,689180,+,Verified,3413,False,685371.0,685671.0,685671.0,686171.0,685671,689311.0,685671.0,689311.0,685671.0,689311.0
YOR189W,IES4,15,gene,689624,689974,+,Verified,350,False,689298.0,689598.0,689598.0,690098.0,689598,690198.0,689598.0,690198.0,689598.0,690198.0
YOR190W,SPR1,15,gene,690695,692032,+,Verified,1337,,690395.0,690695.0,690695.0,691195.0,690695,692032.0,,,690695.0,692032.0
YOR191W,ULS1,15,gene,692475,697334,+,Verified,4859,False,692090.0,692390.0,692390.0,692890.0,692390,697497.0,692390.0,697497.0,692390.0,697497.0
YOR192C,THI72,15,gene,698768,700567,-,Verified,1799,False,701650.0,701950.0,701150.0,701650.0,698768,701650.0,701650.0,,701650.0,698768.0
YOR192C-C,YOR192C-C,15,gene,703988,704224,-,Uncharacterized,236,False,704340.0,704640.0,703840.0,704340.0,703649,704340.0,704340.0,703649.0,704340.0,703649.0
YOR193W,PEX27,15,gene,710446,711576,+,Verified,1130,False,710091.0,710391.0,710391.0,710891.0,710391,711691.0,710391.0,711691.0,710391.0,711691.0
YOR194C,TOA1,15,gene,711683,712543,-,Verified,860,False,712588.0,712888.0,712088.0,712588.0,711615,712588.0,712588.0,711615.0,712588.0,711615.0
YOR195W,SLK19,15,gene,712866,715331,+,Verified,2465,False,712510.0,712810.0,712810.0,713310.0,712810,715578.0,712810.0,715578.0,712810.0,715578.0
YOR196C,LIP5,15,gene,715593,716837,-,Verified,1244,False,716886.0,717186.0,716386.0,716886.0,715433,716886.0,716886.0,715433.0,716886.0,715433.0
YOR197W,MCA1,15,gene,717086,718384,+,Verified,1298,False,716771.0,717071.0,717071.0,717571.0,717071,718456.0,717071.0,718456.0,717071.0,718456.0
YOR198C,BFR1,15,gene,718653,720065,-,Verified,1412,False,720255.0,720555.0,719755.0,720255.0,718433,720255.0,720255.0,718433.0,720255.0,718433.0
YOR201C,MRM1,15,gene,720470,721708,-,Verified,1238,False,721727.0,722027.0,721227.0,721727.0,720345,721727.0,721727.0,720345.0,721727.0,720345.0
YOR202W,HIS3,15,gene,721946,722608,+,Verified,662,False,721624.0,721924.0,721924.0,722424.0,721924,722775.0,721924.0,722775.0,721924.0,722775.0
YOR204W,DED1,15,gene,722911,724725,+,Verified,1814,False,722593.0,722893.0,722893.0,723393.0,722893,725040.0,722893.0,725040.0,722893.0,725040.0
YOR205C,GEP3,15,gene,725564,727234,-,Verified,1670,False,727243.0,727543.0,726743.0,727243.0,725424,727243.0,727243.0,725424.0,727243.0,725424.0
YOR206W,NOC2,15,gene,727512,729644,+,Verified,2132,False,727184.0,727484.0,727484.0,727984.0,727484,729725.0,727484.0,729725.0,727484.0,729725.0
YOR207C,RET1,15,gene,730008,733457,-,Verified,3449,False,733481.0,733781.0,732981.0,733481.0,729890,733481.0,733481.0,729890.0,733481.0,729890.0
YOR208W,PTP2,15,gene,733925,736177,+,Verified,2252,False,733441.0,733741.0,733741.0,734241.0,733741,736312.0,733741.0,736312.0,733741.0,736312.0
YOR209C,NPT1,15,gene,736437,737726,-,Verified,1289,False,737878.0,738178.0,737378.0,737878.0,736277,737878.0,737878.0,736277.0,737878.0,736277.0
YOR210W,RPB10,15,gene,738320,738532,+,Verified,212,False,737964.0,738264.0,738264.0,738764.0,738264,738824.0,738264.0,738824.0,738264.0,738824.0
YOR211C,MGM1,15,gene,738924,741569,-,Verified,2645,False,741761.0,742061.0,741261.0,741761.0,738846,741761.0,741761.0,738846.0,741761.0,738846.0
YOR212W,STE4,15,gene,742910,744181,+,Verified,1271,False,742491.0,742791.0,742791.0,743291.0,742791,744364.0,742791.0,744364.0,742791.0,744364.0
YOR213C,SAS5,15,gene,744535,745281,-,Verified,746,False,745374.0,745674.0,744874.0,745374.0,744203,745374.0,745374.0,744203.0,745374.0,744203.0
YOR214C,YOR214C,15,gene,745593,746303,-,Uncharacterized,710,,746303.0,746603.0,745803.0,746303.0,745593,746303.0,,,746303.0,745593.0
YOR215C,AIM41,15,gene,746725,747282,-,Verified,557,False,747291.0,747591.0,746791.0,747291.0,746584,747291.0,747291.0,746584.0,747291.0,746584.0
YOR216C,RUD3,15,gene,747525,748979,-,Verified,1454,False,749032.0,749332.0,748532.0,749032.0,747355,749032.0,749032.0,747355.0,749032.0,747355.0
YOR217W,RFC1,15,gene,749301,751886,+,Verified,2585,False,748885.0,749185.0,749185.0,749685.0,749185,752115.0,749185.0,752115.0,749185.0,752115.0
YOR219C,STE13,15,gene,752214,755009,-,Verified,2795,False,755066.0,755366.0,754566.0,755066.0,751908,755066.0,755066.0,751908.0,755066.0,751908.0
YOR220W,RCN2,15,gene,755328,756125,+,Uncharacterized,797,False,755005.0,755305.0,755305.0,755805.0,755305,756294.0,755305.0,756294.0,755305.0,756294.0
YOR221C,MCT1,15,gene,756476,757558,-,Verified,1082,False,757611.0,757911.0,757111.0,757611.0,756308,757611.0,757611.0,756308.0,757611.0,756308.0
YOR222W,ODC2,15,gene,758330,759253,+,Verified,923,False,757531.0,757831.0,757831.0,758331.0,757831,759288.0,757831.0,759288.0,757831.0,759288.0
YOR223W,YOR223W,15,gene,759782,760660,+,Uncharacterized,878,False,759450.0,759750.0,759750.0,760250.0,759750,760808.0,759750.0,760808.0,759750.0,760808.0
YOR224C,RPB8,15,gene,760825,761265,-,Verified,440,False,761302.0,761602.0,760802.0,761302.0,760719,761302.0,761302.0,760719.0,761302.0,760719.0
YOR226C,ISU2,15,gene,761614,762084,-,Verified,470,False,762106.0,762406.0,761606.0,762106.0,761458,762106.0,762106.0,761458.0,762106.0,761458.0
YOR227W,HER1,15,gene,762825,766565,+,Verified,3740,False,762294.0,762594.0,762594.0,763094.0,762594,766727.0,762594.0,766727.0,762594.0,766727.0
YOR228C,YOR228C,15,gene,766869,767777,-,Verified,908,False,768050.0,768350.0,767550.0,768050.0,766742,768050.0,768050.0,766742.0,768050.0,766742.0
YOR229W,WTM2,15,gene,768409,769812,+,Verified,1403,False,768063.0,768363.0,768363.0,768863.0,768363,770018.0,768363.0,770018.0,768363.0,770018.0
YOR230W,WTM1,15,gene,770800,772113,+,Verified,1313,False,770450.0,770750.0,770750.0,771250.0,770750,772277.0,770750.0,772277.0,770750.0,772277.0
YOR231W,MKK1,15,gene,772601,774127,+,Verified,1526,False,772151.0,772451.0,772451.0,772951.0,772451,774319.0,772451.0,774319.0,772451.0,774319.0
YOR232W,MGE1,15,gene,774573,775259,+,Verified,686,False,774170.0,774470.0,774470.0,774970.0,774470,775415.0,774470.0,775415.0,774470.0,775415.0
YOR233W,KIN4,15,gene,775846,778248,+,Verified,2402,False,775340.0,775640.0,775640.0,776140.0,775640,778316.0,775640.0,778316.0,775640.0,778316.0
YOR234C,RPL33B,15,gene,778555,779405,-,Verified,850,False,779438.0,779738.0,778938.0,779438.0,778478,779438.0,779438.0,778478.0,779438.0,778478.0
YOR236W,DFR1,15,gene,780906,781541,+,Verified,635,False,780593.0,780893.0,780893.0,781393.0,780893,781612.0,780893.0,781612.0,780893.0,781612.0
YOR237W,HES1,15,gene,781994,783298,+,Verified,1304,False,781520.0,781820.0,781820.0,782320.0,781820,783352.0,781820.0,783352.0,781820.0,783352.0
YOR238W,YOR238W,15,gene,783677,784588,+,Uncharacterized,911,False,783377.0,783677.0,783677.0,784177.0,783677,784680.0,783677.0,784680.0,783677.0,784680.0
YOR239W,ABP140,15,gene,784857,786744,+,Verified,1887,False,784500.0,784800.0,784800.0,785300.0,784800,786952.0,784800.0,786952.0,784800.0,786952.0
YOR241W,MET7,15,gene,786995,788641,+,Verified,1646,False,786875.0,787175.0,787175.0,787675.0,787175,788786.0,787175.0,788786.0,787175.0,788786.0
YOR242C,SSP2,15,gene,788742,789857,-,Verified,1115,,789857.0,790157.0,789357.0,789857.0,788742,789857.0,,,789857.0,788742.0
YOR243C,PUS7,15,gene,790211,792241,-,Verified,2030,False,792256.0,792556.0,791756.0,792256.0,790056,792256.0,792256.0,790056.0,792256.0,790056.0
YOR244W,ESA1,15,gene,792531,793868,+,Verified,1337,False,792203.0,792503.0,792503.0,793003.0,792503,794044.0,792503.0,794044.0,792503.0,794044.0
YOR245C,DGA1,15,gene,794076,795332,-,Verified,1256,False,795529.0,795829.0,795029.0,795529.0,793962,795529.0,795529.0,793962.0,795529.0,793962.0
YOR246C,YOR246C,15,gene,795801,796793,-,Uncharacterized,992,False,796857.0,797157.0,796357.0,796857.0,795719,796857.0,796857.0,795719.0,796857.0,795719.0
YOR247W,SRL1,15,gene,797676,798308,+,Verified,632,False,797144.0,797444.0,797444.0,797944.0,797444,798445.0,797444.0,798445.0,797444.0,798445.0
YOR249C,APC5,15,gene,798674,800731,-,Verified,2057,False,800748.0,801048.0,800248.0,800748.0,798621,800748.0,800748.0,798621.0,800748.0,798621.0
YOR250C,CLP1,15,gene,800970,802307,-,Verified,1337,False,802343.0,802643.0,801843.0,802343.0,800933,802343.0,802343.0,800933.0,802343.0,800933.0
YOR251C,TUM1,15,gene,802550,803464,-,Verified,914,False,803490.0,803790.0,802990.0,803490.0,802456,803490.0,803490.0,802456.0,803490.0,802456.0
YOR252W,TMA16,15,gene,803667,804203,+,Verified,536,False,803336.0,803636.0,803636.0,804136.0,803636,804305.0,803636.0,804305.0,803636.0,804305.0
YOR253W,NAT5,15,gene,804377,804907,+,Verified,530,False,804059.0,804359.0,804359.0,804859.0,804359,805020.0,804359.0,805020.0,804359.0,805020.0
YOR254C,SEC63,15,gene,805032,807023,-,Verified,1991,False,807072.0,807372.0,806572.0,807072.0,804907,807072.0,807072.0,804907.0,807072.0,804907.0
YOR255W,OSW1,15,gene,807271,808107,+,Verified,836,False,806822.0,807122.0,807122.0,807622.0,807122,808107.0,807122.0,,807122.0,808107.0
YOR256C,TRE2,15,gene,808254,810683,-,Verified,2429,False,810833.0,811133.0,810333.0,810833.0,808186,810833.0,810833.0,808186.0,810833.0,808186.0
YOR257W,CDC31,15,gene,811008,811493,+,Verified,485,False,810675.0,810975.0,810975.0,811475.0,810975,811562.0,810975.0,811562.0,810975.0,811562.0
YOR258W,HNT3,15,gene,811671,812324,+,Verified,653,False,811364.0,811664.0,811664.0,812164.0,811664,812414.0,811664.0,812414.0,811664.0,812414.0
YOR259C,RPT4,15,gene,812395,813708,-,Verified,1313,False,813730.0,814030.0,813230.0,813730.0,812320,813730.0,813730.0,812320.0,813730.0,812320.0
YOR260W,GCD1,15,gene,813984,815720,+,Verified,1736,False,813634.0,813934.0,813934.0,814434.0,813934,815842.0,813934.0,815842.0,813934.0,815842.0
YOR261C,RPN8,15,gene,815915,816931,-,Verified,1016,False,817025.0,817325.0,816525.0,817025.0,815839,817025.0,817025.0,815839.0,817025.0,815839.0
YOR262W,YOR262W,15,gene,817292,818335,+,Verified,1043,False,816930.0,817230.0,817230.0,817730.0,817230,818437.0,817230.0,818437.0,817230.0,818437.0
YOR264W,DSE3,15,gene,818866,820158,+,Verified,1292,False,818344.0,818644.0,818644.0,819144.0,818644,820361.0,818644.0,820361.0,818644.0,820361.0
YOR265W,RBL2,15,gene,820454,820774,+,Verified,320,False,820121.0,820421.0,820421.0,820921.0,820421,820989.0,820421.0,820989.0,820421.0,820989.0
YOR266W,PNT1,15,gene,821023,822294,+,Verified,1271,,820723.0,821023.0,821023.0,821523.0,821023,822294.0,,,821023.0,822294.0
YOR267C,HRK1,15,gene,822588,824867,-,Verified,2279,False,825025.0,825325.0,824525.0,825025.0,822392,825025.0,825025.0,822392.0,825025.0,822392.0
YOR268C,YOR268C,15,gene,825534,825932,-,Uncharacterized,398,,825932.0,826232.0,825432.0,825932.0,825534,825932.0,,,825932.0,825534.0
YOR269W,PAC1,15,gene,826385,827869,+,Verified,1484,False,826010.0,826310.0,826310.0,826810.0,826310,828028.0,826310.0,828028.0,826310.0,828028.0
YOR270C,VPH1,15,gene,828052,830574,-,Verified,2522,False,830746.0,831046.0,830246.0,830746.0,827926,830746.0,830746.0,827926.0,830746.0,827926.0
YOR271C,FSF1,15,gene,831059,832042,-,Uncharacterized,983,False,832083.0,832383.0,831583.0,832083.0,830942,832083.0,832083.0,830942.0,832083.0,830942.0
YOR272W,YTM1,15,gene,832813,834195,+,Verified,1382,False,832440.0,832740.0,832740.0,833240.0,832740,834275.0,832740.0,834275.0,832740.0,834275.0
YOR273C,TPO4,15,gene,834452,836431,-,Verified,1979,False,836500.0,836800.0,836000.0,836500.0,834235,836500.0,836500.0,834235.0,836500.0,834235.0
YOR274W,MOD5,15,gene,837674,838960,+,Verified,1286,False,837305.0,837605.0,837605.0,838105.0,837605,839026.0,837605.0,839026.0,837605.0,839026.0
YOR275C,RIM20,15,gene,839084,841069,-,Verified,1985,False,841102.0,841402.0,840602.0,841102.0,838953,841102.0,841102.0,838953.0,841102.0,838953.0
YOR276W,CAF20,15,gene,841333,841818,+,Verified,485,False,840974.0,841274.0,841274.0,841774.0,841274,841911.0,841274.0,841911.0,841274.0,841911.0
YOR278W,HEM4,15,gene,842817,843644,+,Verified,827,False,842489.0,842789.0,842789.0,843289.0,842789,843755.0,842789.0,843755.0,842789.0,843755.0
YOR279C,RFM1,15,gene,843698,844630,-,Verified,932,False,844742.0,845042.0,844242.0,844742.0,843629,844742.0,844742.0,843629.0,844742.0,843629.0
YOR280C,FSH3,15,gene,844992,845792,-,Verified,800,False,845814.0,846114.0,845314.0,845814.0,844891,845814.0,845814.0,844891.0,845814.0,844891.0
YOR281C,PLP2,15,gene,846269,847129,-,Verified,860,False,847158.0,847458.0,846658.0,847158.0,846167,847158.0,847158.0,846167.0,847158.0,846167.0
YOR283W,YOR283W,15,gene,847453,848145,+,Uncharacterized,692,False,847085.0,847385.0,847385.0,847885.0,847385,848289.0,847385.0,848289.0,847385.0,848289.0
YOR284W,HUA2,15,gene,848478,849209,+,Verified,731,False,848132.0,848432.0,848432.0,848932.0,848432,849491.0,848432.0,849491.0,848432.0,849491.0
YOR285W,RDL1,15,gene,849635,850054,+,Verified,419,False,849330.0,849630.0,849630.0,850130.0,849630,850123.0,849630.0,850123.0,849630.0,850123.0
YOR286W,RDL2,15,gene,850280,850729,+,Verified,449,False,849958.0,850258.0,850258.0,850758.0,850258,850976.0,850258.0,850976.0,850258.0,850976.0
YOR287C,RRP36,15,gene,850937,851839,-,Verified,902,False,851862.0,852162.0,851362.0,851862.0,850870,851862.0,851862.0,850870.0,851862.0,850870.0
YOR288C,MPD1,15,gene,852121,853077,-,Verified,956,False,853115.0,853415.0,852615.0,853115.0,852038,853115.0,853115.0,852038.0,853115.0,852038.0
YOR289W,YOR289W,15,gene,853357,854112,+,Uncharacterized,755,False,853057.0,853357.0,853357.0,853857.0,853357,854168.0,853357.0,854168.0,853357.0,854168.0
YOR290C,SNF2,15,gene,855147,860258,-,Verified,5111,False,860409.0,860709.0,859909.0,860409.0,855080,860409.0,860409.0,855080.0,860409.0,855080.0
YOR291W,YPK9,15,gene,861175,865593,+,Verified,4418,False,860691.0,860991.0,860991.0,861491.0,860991,865659.0,860991.0,865659.0,860991.0,865659.0
YOR292C,YOR292C,15,gene,865653,866582,-,Uncharacterized,929,False,866643.0,866943.0,866143.0,866643.0,865593,866643.0,866643.0,865593.0,866643.0,865593.0
YOR293W,RPS10A,15,gene,867098,867852,+,Verified,754,False,866772.0,867072.0,867072.0,867572.0,867072,867994.0,867072.0,867994.0,867072.0,867994.0
YOR293C-A,YOR293C-A,15,gene,867998,868147,-,Uncharacterized,149,False,868219.0,868519.0,867719.0,868219.0,867998,868219.0,868219.0,,868219.0,867998.0
YOR294W,RRS1,15,gene,868340,868951,+,Verified,611,False,867999.0,868299.0,868299.0,868799.0,868299,869101.0,868299.0,869101.0,868299.0,869101.0
YOR295W,UAF30,15,gene,869208,869894,+,Verified,686,False,868832.0,869132.0,869132.0,869632.0,869132,870126.0,869132.0,870126.0,869132.0,870126.0
YOR296W,YOR296W,15,gene,870202,874071,+,Uncharacterized,3869,False,869755.0,870055.0,870055.0,870555.0,870055,874255.0,870055.0,874255.0,870055.0,874255.0
YOR297C,TIM18,15,gene,874743,875321,-,Verified,578,False,875348.0,875648.0,874848.0,875348.0,874615,875348.0,875348.0,874615.0,875348.0,874615.0
YOR298W,MUM3,15,gene,875599,877038,+,Verified,1439,,875299.0,875599.0,875599.0,876099.0,875599,877038.0,,,875599.0,877038.0
YOR298C-A,MBF1,15,gene,877230,877685,-,Verified,455,False,877756.0,878056.0,877256.0,877756.0,876997,877756.0,877756.0,876997.0,877756.0,876997.0
YOR299W,BUD7,15,gene,878435,880675,+,Verified,2240,False,878061.0,878361.0,878361.0,878861.0,878361,880735.0,878361.0,880735.0,878361.0,880735.0
YOR301W,RAX1,15,gene,880965,882272,+,Verified,1307,False,880648.0,880948.0,880948.0,881448.0,880948,882583.0,880948.0,882583.0,880948.0,882583.0
YOR302W,YOR302W,15,gene,882765,882842,+,Verified,77,False,882370.0,882670.0,882670.0,883170.0,882670,882854.0,882670.0,882854.0,882670.0,882854.0
YOR303W,CPA1,15,gene,882899,884134,+,Verified,1235,False,882370.0,882670.0,882670.0,883170.0,882670,884210.0,882670.0,884210.0,882670.0,884210.0
